video_id,comment,label
7I4_JCgyygU,"Its not different than your warehouse job or any other logistics job..

Complain now but guarantee you'll cry and whine when the robots take the same jobs you complaining about.. shut upppppp!!!

If you dont wanna do it.. dont... someone will.. I hate the entitlement",Negative
7I4_JCgyygU,I was paid 22 was never considered an Amazon employee.. the wage is nice but it literally is 16 hours a day...,Positive
7I4_JCgyygU,"Not gonna lie being at Amazon for 4 years is 2-3 years too long ...use it as a step to work for FedEx, USPS, DHL or USPS",Positive
7I4_JCgyygU,"It's not 100 stops per day. If you have 350 packages that's 200 stops and unlike the mailman that 200 can be a lot more spread out. A third of the houses want rear door delivery and a third of those have a back yard with junk, aggressive dogs or icy sidewalks and Amazon will fire you if you don't spend at least 5 minutes calling and texting the customer to fix the issue preventing safe delivery. Which we don't have time to do because we'd get fired for being too slow if we did that everytime we came to a house with an ignorant customer. So we take dangerous risk which simultaneously takes extra time to navigate. All for a small check. Screw Jeff Bezos.",Negative
7I4_JCgyygU,"My little brother worked briefly for Amazon. Aside from all the typical horror stories, they legit worked him from October to January, then laid him and about 100 others off because they were in the slow season. 
Never called back, nothing.",Negative
7I4_JCgyygU,Wait till these employees sees the Chinese version of Amazon lol,Positive
7I4_JCgyygU,It’s nothing new here. I used ta work for Amazon as well n I loved it! I just didn’t like how we had ta help others because we get more then the new ppl. But I didn’t mind helping at the same time I just be ready ta go. Cuss u dnt have breaks really unless u got ta pee. They even strew u out if u go out lunch n u still got hella orders that needs ta be done. It can be a lot of u not used ta moving fast I’m talkin grabbing n then running ta the house n back w the next order w ya seat belt on ready ta go n four mins no more then five mins. That’s how fast I be done way before n they always use Mii axz ta help out 😆 they really not right they need more workers out there as well.,Positive
7I4_JCgyygU,I don't want to fucking hear it I'm a plumber in this Texas Heat you want to talk about hard work,Negative
7I4_JCgyygU,Illegal immigrants would love this job 😂,Positive
7I4_JCgyygU,He’s old and unskilled. He tried the job because he’s Broke.,Negative
7I4_JCgyygU,"I don't know about the warehouse, but as a driver, if you use your own car. They call this the flex team. Its not that bad. I did a route targeted for 4 hours and I usually finished in 3 for $80.00. Never more than 40 packages.  Not bad for 3 hours. He had a tough route. Anytime you go into a downtown area with  no place to park. Any delivery service is going to have a long day, but in a subrban arena.  The job works well.",Positive
7I4_JCgyygU,I used to work at fedex the same thing!,Neutral
7I4_JCgyygU,A computer has no soul. Amazon is 100% designed to the second literally for efficiency.  18yo kids with no life experience bossing around workers who for whatever reason have limited options . No sane person chooses to work there,Negative
7I4_JCgyygU,Amazon needs a class actions lawsuit for poor working practices.  They have the $$$$.,Negative
7I4_JCgyygU,I almost want to try it part time to see how quick I'd get fired,Negative
7I4_JCgyygU,25 Dollars From 17.50 in 2 1/2 Years With The Right Dsp Some Dsps Be Stalking You And All About Money No Teamwork Ethic,Negative
7I4_JCgyygU,1:45 depends anywhere from like 250 - 320+... a lot of factors go into it but people dont understand you work 10 hour shifts so thats 600 mins roughly thats less than 2 mins a package and thats not including loading up the van lunch breaks and then taking the van back... its very doable but there is a reason some people pee in bottles you dont have to but if you go off your route to stop at a gas station to use the restroom you u just cost yourself about 15 mins+  and might be staying late or working faster to make up that time and if you stay late you will eventually be let go.,Negative
7I4_JCgyygU,"Fedex ground is all contract workers. You dont even work for fedex you work for the contractor. Better not get your truck stolen or get involved an accident even if it isnt your fault...fedex will send a rep out to pay off the news to bury the story and will make you as a driver ""ineligible to handle fedex packages"" meaning your aren't technically fired.....but you're fucking fired. Forcing the contractor to fire you and pay out the unemployment. Such a joke. Working salary with the equivalent pay of say 15$/hour. 300+ packages per day easily. Dont even get me started with the pickups. I would have to go switch trucks after filling the truck with pickups front to back, floor to ceiling 2 times. Then I would be able to go home. Working like 12-14 hours per day. Eat a dick fedex.",Negative
7I4_JCgyygU,I got fired after 5 months for a red light violation lmao it's all about the DSP you have to that plays a huge part because of the route contracts they have to can be a nightmare with certain areas etc like apartments and building towers can be anyone's worst nightmare trust me I know 🤣🤣🤣🤣,Positive
